episode,seed,agent_type,scenario,disrupted,success,episodic_return,steps,path_length,optimal_path_length,route_efficiency,regret,exploration_rate
131,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18241835762006073
132,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18150626583196042
133,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.18059873450280062
134,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1796957408302866
135,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17879726212613517
136,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1779032758155045
137,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17701375943642697
138,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17612869063924483
139,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1752480471860486
140,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17437180695011836
141,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17349994791536777
142,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17263244817579093
143,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.17176928593491197
144,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1709104395052374
145,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1700558873077112
146,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16920560787117264
147,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1683595798318168
148,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1675177819326577
149,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16668019302299442
150,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16584679205787944
151,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16501755809759006
152,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1641924703071021
153,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1633715079555666
154,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16255465041578876
155,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1617418771637098
156,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16093316777789124
157,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.16012850193900177
158,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15932785942930677
159,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15853122013216023
160,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1577385640314994
161,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1569498712113419
162,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1561651218552852
163,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15538429624600877
164,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15460737476477873
165,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15383433789095483
166,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15306516620150004
167,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15229984037049255
168,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1515383411686401
169,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1507806494627969
170,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.15002674621548293
171,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14927661248440552
172,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1485302294219835
173,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14778757827487357
174,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1470486403834992
175,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1463133971815817
176,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1455818301956738
177,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14485392104469544
178,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14412965143947196
179,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1434090031822746
180,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1426919581663632
181,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1419784983755314
182,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14126860588365373
183,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.14056226285423545
184,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13985945153996426
185,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13916015428226444
186,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13846435351085312
187,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13777203174329886
188,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13708317158458236
189,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13639775572665944
190,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13571576694802615
191,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13503718811328602
192,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1343620021727196
193,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.133690192161856
194,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1330217412010467
195,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13235663249504148
196,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13169484933256628
197,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13103637508590346
198,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.13038119321047395
199,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1297292872444216
200,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12908064080819948
201,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12843523760415848
202,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1277930614161377
203,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.127154096109057
204,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12651832562851173
205,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12588573400036918
206,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12525630533036733
207,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12463002380371549
208,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12400687368469691
209,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12338683931627342
210,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12276990511969206
211,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1221560555940936
212,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12154527531612312
213,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1209375489395425
214,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.12033286119484479
215,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11973119688887057
216,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11913254090442622
217,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11853687819990409
218,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11794419380890457
219,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11735447283986004
220,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11676770047566075
221,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11618386197328244
222,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11560294266341603
223,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11502492795009896
224,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11444980331034846
225,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11387755429379672
226,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11330816652232772
227,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11274162568971609
228,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1121779175612675
229,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11161702797346117
230,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11105894283359385
231,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.11050364811942588
232,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10995112987882875
233,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1094013742294346
234,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10885436735828743
235,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.108310095521496
236,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10776854504388851
237,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10722970231866907
238,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10669355380707572
239,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10616008603804035
240,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10562928560785015
241,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.1051011391798109
242,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10457563348391184
243,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10405275531649229
244,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10353249153990983
245,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10301482908221028
246,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10249975493679923
247,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10198725616211524
248,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10147731988130466
249,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10096993328189814
250,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.10046508361548866
251,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09996275819741121
252,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09946294440642416
253,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09896562968439203
254,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09847080153597007
255,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09797844752829021
256,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09748855529064876
257,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09700111251419552
258,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09651610695162455
259,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09603352641686642
260,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09555335878478209
261,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09507559199085817
262,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09460021403090388
263,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09412721296074936
264,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09365657689594561
265,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09318829401146589
266,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09272235254140856
267,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09225874077870153
268,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09179744707480801
269,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09133845983943398
270,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.0908817675402368
271,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.09042735870253561
272,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08997522190902293
273,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08952534579947782
274,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08907771907048044
275,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08863233047512804
276,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.0881891688227524
277,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08774822297863864
278,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08730948186374544
279,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08687293445442672
280,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08643856978215458
281,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08600637693324381
282,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.0855763450485776
283,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08514846332333471
284,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08472272100671804
285,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08429910740168445
286,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08387761186467603
287,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08345822380535264
288,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08304093268632588
289,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08262572802289425
290,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08221259938277978
291,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08180153638586588
292,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08139252870393654
293,22,q_learning,central_route_closure,False,True,15.0,6,6,6,1.0,0.0,0.08098556606041686
